area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
06075,1976,27,State Government,All Industries,360,17594,271808565,15448
06075,1976,27,Local Government,All Industries,6,1293,21698327,16781
06075,1976,27,Private,All Industries,19429,390775,5027430435,12865
06079,1976,26,Total Covered,All Industries,3048,32196,306261755,9512
06079,1976,27,Federal Government,All Industries,11,618,8769808,14190
06079,1976,27,State Government,All Industries,151,4345,78401978,18044
06079,1976,27,Local Government,All Industries,19,1142,8085498,7080
06079,1976,27,Private,All Industries,2867,26091,211004471,8087
06081,1976,26,Total Covered,All Industries,10360,189680,2440494449,12866
06081,1976,27,Federal Government,All Industries,17,4746,78813906,16606
06081,1976,27,State Government,All Industries,37,741,13677458,18458
06081,1976,27,Local Government,All Industries,28,4540,37506892,8261
06081,1976,27,Private,All Industries,10278,179653,2310496193,12860
06083,1976,26,Total Covered,All Industries,6181,92412,882944792,9554
06083,1976,27,Federal Government,All Industries,22,3787,53274395,14067
06083,1976,27,State Government,All Industries,75,6146,55779459,9075
06083,1976,27,Local Government,All Industries,30,3041,20758265,6826
06083,1976,27,Private,All Industries,6054,79438,753132673,9480
06085,1976,26,Total Covered,All Industries,20033,453932,5541516711,12207
06085,1976,27,Federal Government,All Industries,26,10153,159280056,15687
06085,1976,27,State Government,All Industries,105,5346,83595468,15637
06085,1976,27,Local Government,All Industries,41,11817,98835077,8363
06085,1976,27,Private,All Industries,19861,426616,5199806110,12188
06087,1976,26,Total Covered,All Industries,3508,43738,365063765,8346
06087,1976,27,Federal Government,All Industries,7,369,5391773,14611
06087,1976,27,State Government,All Industries,30,2842,27174609,9561
06087,1976,27,Local Government,All Industries,16,1463,11489121,7853
06087,1976,27,Private,All Industries,3455,39064,321008262,8217
06095,1976,26,Total Covered,All Industries,2891,51727,598607930,11572
06095,1976,27,Federal Government,All Industries,30,15411,253730312,16464
06095,1976,27,State Government,All Industries,55,1085,22644488,20870
06095,1976,27,Local Government,All Industries,10,1974,13351041,6763
06095,1976,27,Private,All Industries,2796,33257,308882089,9287
06097,1976,26,Total Covered,All Industries,5992,62219,597265591,9599
06097,1976,27,Federal Government,All Industries,20,1027,14399170,14020
06097,1976,27,State Government,All Industries,104,3810,61282402,16084
06097,1976,27,Local Government,All Industries,46,2516,14742724,5859
06097,1976,27,Private,All Industries,5822,54866,506841295,9237
06111,1976,26,Total Covered,All Industries,6727,111031,1132083318,10196
06111,1976,27,Federal Government,All Industries,22,10017,160777424,16050
06111,1976,27,State Government,All Industries,101,2749,50803997,18480
06111,1976,27,Local Government,All Industries,29,4707,31555004,6703
06111,1976,27,Private,All Industries,6575,93558,888946893,9501
09001,1976,26,Total Covered,All Industries,19631,298391,3602837325,12074
09001,1976,27,Federal Government,All Industries,47,3126,48662678,15567
09001,1976,27,Local Government,All Industries,106,27760,327072079,11782
09001,1976,27,Private,All Industries,19478,267505,3227102568,12063
09007,1976,26,Total Covered,All Industries,2761,39950,404561255,10126
09007,1976,27,Federal Government,All Industries,27,285,4051696,14216
09007,1976,27,Local Government,All Industries,66,3890,37255971,9577
09007,1976,27,Private,All Industries,2668,35775,363253588,10153
09009,1976,26,Total Covered,All Industries,16737,280042,2906647126,10379
09009,1976,27,Federal Government,All Industries,45,4875,71188087,14602
09009,1976,27,Local Government,All Industries,128,26463,272605577,10301
09009,1976,27,Private,All Industries,16564,248704,2562853462,10304
09011,1976,26,Total Covered,All Industries,4310,80163,863184471,10767
09011,1976,27,Federal Government,All Industries,51,4142,57755784,13943
09011,1976,27,Local Government,All Industries,79,6840,70594188,10320
09011,1976,27,Private,All Industries,4180,69181,734834499,10621
10001,1976,26,Total Covered,All Industries,1592,26455,244682423,9249
10001,1976,27,Federal Government,All Industries,21,2126,26728269,12572
10001,1976,27,State Government,All Industries,0,0,0,0
10001,1976,27,Local Government,All Industries,0,0,0,0
10001,1976,27,Private,All Industries,1536,19349,162514109,8399
10003,1976,26,Total Covered,All Industries,6744,151396,1826299915,12063
10003,1976,27,Federal Government,All Industries,25,2138,33162137,15510
10003,1976,27,State Government,All Industries,22,9670,92148111,9529
10003,1976,27,Local Government,All Industries,13,3498,30807879,8807
10003,1976,27,Private,All Industries,6684,136090,1670181788,12272
10005,1976,26,Total Covered,All Industries,1920,25150,215337199,8562
10005,1976,27,Federal Government,All Industries,27,237,3128022,13198
10005,1976,27,State Government,All Industries,0,0,0,0
10005,1976,27,Local Government,All Industries,0,0,0,0
10005,1976,27,Private,All Industries,1889,24464,207568847,8484
11001,1976,26,Total Covered,All Industries,15272,575074,8140062906,14154
11001,1976,27,Federal Government,All Industries,233,224102,3920674155,17495
11001,1976,27,Local Government,All Industries,14,64814,787975765,12157
11001,1976,27,Private,All Industries,15025,286158,3431412986,11991
12005,1976,26,Total Covered,All Industries,2004,27401,231106807,8434
12005,1976,27,Federal Government,All Industries,18,2383,31043499,13027
12005,1976,27,State Government,All Industries,37,515,4966281,9643
12005,1976,27,Local Government,All Industries,21,4117,32786681,7963
12005,1976,27,Private,All Industries,1928,20386,162310346,7961
12009,1976,26,Total Covered,All Industries,4293,73195,756721131,10338
12009,1976,27,Federal Government,All Industries,20,5547,95902870,17289
12009,1976,27,State Government,All Industries,37,1045,9802881,9380
12009,1976,27,Local Government,All Industries,31,10609,90510733,8531
12009,1976,27,Private,All Industries,4205,55994,560504647,10010
12011,1976,26,Total Covered,All Industries,19203,231572,2287258263,9877
12011,1976,27,Federal Government,All Industries,16,2892,45547308,15749
12011,1976,27,State Government,All Industries,51,3146,30268882,9621
12011,1976,27,Local Government,All Industries,52,23792,320669301,13478
12011,1976,27,Private,All Industries,19084,201742,1890772772,9372
12015,1976,26,Total Covered,All Industries,788,8624,70964911,8228
12015,1976,27,Federal Government,All Industries,3,82,1199730,14630
12015,1976,27,State Government,All Industries,15,93,852659,9168
12015,1976,27,Local Government,All Industries,12,1208,9867171,8168
12015,1976,27,Private,All Industries,758,7241,59045351,8154
12017,1976,26,Total Covered,All Industries,657,5521,40918110,7411
12017,1976,27,Federal Government,All Industries,2,36,494964,13749
12017,1976,27,State Government,All Industries,15,85,820868,9657
12017,1976,27,Local Government,All Industries,12,1258,10612389,8435
12017,1976,27,Private,All Industries,628,4142,28989889,6999
12019,1976,26,Total Covered,All Industries,702,8264,69085801,8359
12019,1976,27,Federal Government,All Industries,3,153,2198610,14370
12019,1976,27,State Government,All Industries,20,181,1515611,8373
12019,1976,27,Local Government,All Industries,11,1785,14620971,8191
12019,1976,27,Private,All Industries,668,6145,50750609,8258
12021,1976,26,Total Covered,All Industries,1821,16262,144029400,8856
12021,1976,27,Federal Government,All Industries,4,137,2049353,14958
12021,1976,27,State Government,All Industries,22,269,2240755,8329
12021,1976,27,Local Government,All Industries,12,2382,24225441,10170
12021,1976,27,Private,All Industries,1783,13474,115513851,8573
12029,1976,26,Total Covered,All Industries,150,1422,10326514,7261
12029,1976,27,Federal Government,All Industries,3,7,99929,14275
12029,1976,27,State Government,All Industries,10,210,1986152,9457
12029,1976,27,Local Government,All Industries,9,313,2134164,6818
12029,1976,27,Private,All Industries,128,892,6106269,6845
12031,1976,26,Total Covered,All Industries,10867,215911,2125908591,9846
12031,1976,27,Federal Government,All Industries,39,11924,164951784,13833
12031,1976,27,State Government,All Industries,64,4137,40915868,9890
12031,1976,27,Local Government,All Industries,15,25229,224394998,8894
12031,1976,27,Private,All Industries,10749,174621,1695645941,9710
12033,1976,26,Total Covered,All Industries,3950,72909,699301947,9591
12033,1976,27,Federal Government,All Industries,30,8858,123665235,13960
12033,1976,27,State Government,All Industries,53,1840,17608957,9570
12033,1976,27,Local Government,All Industries,12,8315,77143039,9277
12033,1976,27,Private,All Industries,3855,53896,480884716,8922
12035,1976,26,Total Covered,All Industries,175,1650,10320671,6254
12035,1976,27,Federal Government,All Industries,2,8,106047,13255
12035,1976,27,State Government,All Industries,11,56,495865,8854
12035,1976,27,Local Government,All Industries,10,250,1981095,7924
12035,1976,27,Private,All Industries,152,1336,7737664,5791
12037,1976,26,Total Covered,All Industries,195,1276,7986796,6259
12037,1976,27,Federal Government,All Industries,4,33,475541,14410
12037,1976,27,State Government,All Industries,15,92,858275,9329
12037,1976,27,Local Government,All Industries,10,346,2476900,7158
12037,1976,27,Private,All Industries,166,805,4176080,5187
12045,1976,26,Total Covered,All Industries,190,3286,34722952,10566
12045,1976,27,Federal Government,All Industries,2,20,282105,14105
12045,1976,27,State Government,All Industries,11,50,422170,8443
12045,1976,27,Local Government,All Industries,9,463,3951347,8534
12045,1976,27,Private,All Industries,168,2753,30067330,10921
12053,1976,26,Total Covered,All Industries,460,5035,41458959,8234
12053,1976,27,Federal Government,All Industries,4,45,630654,14014
12053,1976,27,State Government,All Industries,19,190,1699511,8944
12053,1976,27,Local Government,All Industries,9,1324,12483242,9428
12053,1976,27,Private,All Industries,428,3476,26645552,7665
12057,1976,26,Total Covered,All Industries,11383,210795,2071871971,9828
12057,1976,27,Federal Government,All Industries,35,6171,84568312,13704
12057,1976,27,State Government,All Industries,72,6232,66304539,10639
12057,1976,27,Local Government,All Industries,22,24201,224499855,9276
12057,1976,27,Private,All Industries,11254,174191,1696499265,9739
12061,1976,26,Total Covered,All Industries,1167,14384,130858053,9097
12061,1976,27,Federal Government,All Industries,4,118,1827761,15489
12061,1976,27,State Government,All Industries,17,158,1541013,9753
12061,1976,27,Local Government,All Industries,15,2176,20327926,9341
12061,1976,27,Private,All Industries,1131,11932,107161353,8981
12065,1976,26,Total Covered,All Industries,149,1544,11012190,7132
12065,1976,27,Federal Government,All Industries,4,17,225300,13252
12065,1976,27,State Government,All Industries,12,68,553934,8146
12065,1976,27,Local Government,All Industries,8,398,3175741,7979
12065,1976,27,Private,All Industries,125,1061,7057215,6651
12071,1976,26,Total Covered,All Industries,3723,41877,361918863,8642
12071,1976,27,Federal Government,All Industries,13,446,7228360,16207
12071,1976,27,State Government,All Industries,44,1048,9326350,8899
12071,1976,27,Local Government,All Industries,20,6645,54195088,8155
12071,1976,27,Private,All Industries,3646,33738,291169065,8630
12075,1976,26,Total Covered,All Industries,329,2918,22597698,7744
12075,1976,27,Federal Government,All Industries,6,25,263315,10532
12075,1976,27,State Government,All Industries,17,328,2510584,7654
12075,1976,27,Local Government,All Industries,16,691,5421908,7846
12075,1976,27,Private,All Industries,290,1874,14401891,7685
12077,1976,26,Total Covered,All Industries,70,498,3465313,6958
12077,1976,27,Federal Government,All Industries,2,26,285457,10979
12077,1976,27,State Government,All Industries,10,28,243045,8680
12077,1976,27,Local Government,All Industries,7,175,1274420,7282
12077,1976,27,Private,All Industries,51,269,1662391,6179
12081,1976,26,Total Covered,All Industries,2394,30084,257331952,8553
12081,1976,27,Federal Government,All Industries,12,281,4127421,14688
12081,1976,27,State Government,All Industries,28,441,4286085,9719
12081,1976,27,Local Government,All Industries,27,4867,45321600,9312
12081,1976,27,Private,All Industries,2327,24495,203596846,8311
12085,1976,26,Total Covered,All Industries,1178,11667,107374646,9203
12085,1976,27,Federal Government,All Industries,4,86,1321761,15369
12085,1976,27,State Government,All Industries,18,107,1033115,9655
12085,1976,27,Local Government,All Industries,10,1650,16180344,9806
12085,1976,27,Private,All Industries,1146,9824,88839426,9043
12087,1976,26,Total Covered,All Industries,1624,15957,125349287,7855
12087,1976,27,Federal Government,All Industries,16,1134,15459396,13632
12087,1976,27,State Government,All Industries,29,315,2883917,9155
12087,1976,27,Local Government,All Industries,15,2719,23842086,8768
12087,1976,27,Private,All Industries,1564,11789,83163888,7054
12089,1976,26,Total Covered,All Industries,492,7320,82815107,11313
12089,1976,27,Federal Government,All Industries,6,732,15619691,21338
12089,1976,27,State Government,All Industries,14,166,1469830,8854
12089,1976,27,Local Government,All Industries,11,1223,9957795,8142
12089,1976,27,Private,All Industries,461,5199,55767791,10726
12091,1976,26,Total Covered,All Industries,1909,27520,238233182,8656
12091,1976,27,Federal Government,All Industries,21,5280,73130842,13850
12091,1976,27,State Government,All Industries,24,296,2697130,9111
12091,1976,27,Local Government,All Industries,20,5309,44909753,8459
12091,1976,27,Private,All Industries,1844,16635,117495457,7063
12099,1976,26,Total Covered,All Industries,10582,138578,1360189578,9815
12099,1976,27,Federal Government,All Industries,19,1324,21269706,16064
12099,1976,27,State Government,All Industries,63,3756,38572321,10269
12099,1976,27,Local Government,All Industries,73,19015,181684963,9554
12099,1976,27,Private,All Industries,10427,114483,1118662588,9771
12101,1976,26,Total Covered,All Industries,1749,18067,144347247,7989
12101,1976,27,Federal Government,All Industries,8,209,3100346,14834
12101,1976,27,State Government,All Industries,23,323,3070693,9506
12101,1976,27,Local Government,All Industries,21,1961,14133022,7207
12101,1976,27,Private,All Industries,1697,15574,124043186,7964
12103,1976,26,Total Covered,All Industries,12181,177893,1560949926,8774
12103,1976,27,Federal Government,All Industries,15,4218,62279082,14765
12103,1976,27,State Government,All Industries,52,1932,18990244,9829
12103,1976,27,Local Government,All Industries,38,19867,196988981,9915
12103,1976,27,Private,All Industries,12076,151876,1282691619,8445
12107,1976,26,Total Covered,All Industries,740,9710,91687894,9442
12107,1976,27,Federal Government,All Industries,9,121,1573370,13003
12107,1976,27,State Government,All Industries,20,194,1726046,8897
12107,1976,27,Local Government,All Industries,12,1871,14793320,7906
12107,1976,27,Private,All Industries,699,7524,73595158,9781
12109,1976,26,Total Covered,All Industries,856,10311,76807183,7449
12109,1976,27,Federal Government,All Industries,10,202,2770149,13713
12109,1976,27,State Government,All Industries,25,709,7386334,10417
12109,1976,27,Local Government,All Industries,11,1384,11312559,8173
12109,1976,27,Private,All Industries,810,8016,55338141,6903
12111,1976,26,Total Covered,All Industries,1468,16870,142581337,8451
12111,1976,27,Federal Government,All Industries,11,162,2335185,14414
12111,1976,27,State Government,All Industries,36,551,5170264,9383
12111,1976,27,Local Government,All Industries,17,3093,25173835,8138
12111,1976,27,Private,All Industries,1404,13064,109902053,8412
12113,1976,26,Total Covered,All Industries,667,8677,74229013,8554
12113,1976,27,Federal Government,All Industries,11,619,8346229,13483
12113,1976,27,State Government,All Industries,21,349,3345077,9584
12113,1976,27,Local Government,All Industries,12,2338,17089981,7309
12113,1976,27,Private,All Industries,623,5371,45447726,8461
12115,1976,26,Total Covered,All Industries,4565,47836,414299198,8660
12115,1976,27,Federal Government,All Industries,8,497,7929066,15953
12115,1976,27,State Government,All Industries,33,838,7820956,9332
12115,1976,27,Local Government,All Industries,21,6432,57101640,8877
12115,1976,27,Private,All Industries,4503,40069,341447536,8521
12123,1976,26,Total Covered,All Industries,342,4763,43760959,9187
12123,1976,27,Federal Government,All Industries,4,17,252207,14835
12123,1976,27,State Government,All Industries,15,143,1305651,9130
12123,1976,27,Local Government,All Industries,9,755,4373328,5792
12123,1976,27,Private,All Industries,314,3848,37829773,9831
12127,1976,26,Total Covered,All Industries,4836,56834,453795554,7984
12127,1976,27,Federal Government,All Industries,10,570,8833443,15497
12127,1976,27,State Government,All Industries,43,1088,10081783,9266
12127,1976,27,Local Government,All Industries,29,9163,80710135,8808
12127,1976,27,Private,All Industries,4754,46013,354170193,7697
12129,1976,26,Total Covered,All Industries,117,1402,13442693,9588
12129,1976,27,Federal Government,All Industries,2,26,330382,12707
12129,1976,27,State Government,All Industries,10,39,307326,7880
12129,1976,27,Local Government,All Industries,8,189,3497079,18503
12129,1976,27,Private,All Industries,97,1148,9307906,8107
12131,1976,26,Total Covered,All Industries,315,2975,19440402,6534
12131,1976,27,Federal Government,All Industries,7,97,1125393,11601
12131,1976,27,State Government,All Industries,14,134,1193387,8905
12131,1976,27,Local Government,All Industries,10,674,5152016,7643
12131,1976,27,Private,All Industries,284,2070,11969606,5782
13025,1976,26,Total Covered,All Industries,83,402,3026667,7529
13025,1976,27,Federal Government,All Industries,3,6,54016,9002
13025,1976,27,Private,All Industries,80,396,2972651,7506
13029,1976,26,Total Covered,All Industries,83,815,4409807,5410
13029,1976,27,Federal Government,All Industries,4,13,133325,10255
13029,1976,27,Private,All Industries,79,802,4276482,5332
13039,1976,26,Total Covered,All Industries,185,2740,30024417,10957
13039,1976,27,Federal Government,All Industries,3,13,173482,13344
13039,1976,27,Private,All Industries,182,2727,29850935,10946
13049,1976,26,Total Covered,All Industries,121,1188,7377165,6209
13049,1976,27,Federal Government,All Industries,2,9,121270,13474
13049,1976,27,Private,All Industries,119,1179,7255895,6154
13051,1976,26,Total Covered,All Industries,3441,61513,588101375,9560
13051,1976,27,Federal Government,All Industries,31,2357,33124333,14053
13051,1976,27,State Government,All Industries,0,0,0,0
13051,1976,27,Local Government,All Industries,0,0,0,0
13051,1976,27,Private,All Industries,3405,57760,542392700,9390
13127,1976,26,Total Covered,All Industries,0,0,0,0
13127,1976,27,Federal Government,All Industries,13,411,6159638,14986
13127,1976,27,State Government,All Industries,0,0,0,0
13127,1976,27,Private,All Industries,1068,16951,146297392,8630
13179,1976,26,Total Covered,All Industries,210,4639,40725033,8778
13179,1976,27,Federal Government,All Industries,16,2440,22710899,9307
13179,1976,27,Private,All Industries,194,2199,18014134,8191
13191,1976,26,Total Covered,All Industries,0,0,0,0
13191,1976,27,Federal Government,All Industries,4,6,82758,13793
13191,1976,27,State Government,All Industries,0,0,0,0
13191,1976,27,Private,All Industries,93,893,5405880,6053
13305,1976,26,Total Covered,All Industries,339,4095,37438114,9142
13305,1976,27,Federal Government,All Industries,3,23,326462,14194
13305,1976,27,Private,All Industries,336,4072,37111652,9113
15001,1976,26,Total Covered,All Industries,1585,21326,193341832,9066
15001,1976,27,Private,All Industries,1585,21326,193341832,9066
15003,1976,26,Total Covered,All Industries,13229,220119,2148831050,9762
15003,1976,27,Private,All Industries,13229,220119,2148831050,9762
15007,1976,26,Total Covered,All Industries,648,10460,89737846,8579
15007,1976,27,Private,All Industries,648,10460,89737846,8579
15009,1976,26,Total Covered,All Industries,1265,19490,172267303,8838
15009,1976,27,Private,All Industries,1265,19490,172267303,8838
17031,1976,26,Total Covered,All Industries,83669,2128647,26551970263,12473
17031,1976,27,Federal Government,All Industries,195,55638,835090903,15009
17031,1976,27,Private,All Industries,83474,2073009,25716879360,12405
17097,1976,26,Total Covered,All Industries,5189,117293,1340749226,11430
17097,1976,27,Federal Government,All Industries,43,8212,98625904,12009
17097,1976,27,Private,All Industries,5146,109081,1242123322,11387
18089,1976,26,Total Covered,All Industries,6921,178740,2363911361,13225
18089,1976,27,Federal Government,All Industries,23,1475,21931187,14868
18089,1976,27,State Government,All Industries,3,1067,11964565,11213
18089,1976,27,Local Government,All Industries,14,672,5631447,8380
18089,1976,27,Private,All Industries,6881,175526,2324384162,13242
18091,1976,26,Total Covered,All Industries,1739,33221,327138290,9847
18091,1976,27,Federal Government,All Industries,10,206,3050098,14806
18091,1976,27,State Government,All Industries,0,0,0,0
18091,1976,27,Local Government,All Industries,0,0,0,0
18091,1976,27,Private,All Industries,1723,31840,312855219,9825
18127,1976,26,Total Covered,All Industries,1312,26876,343722376,12789
18127,1976,27,Federal Government,All Industries,9,130,1842781,14175
18127,1976,27,Local Government,All Industries,4,69,654371,9483
18127,1976,27,Private,All Industries,1299,26677,341225224,12790
22005,1976,26,Total Covered,All Industries,603,13867,182396463,13153
22005,1976,27,Federal Government,All Industries,8,43,634940,14766
22005,1976,27,State Government,All Industries,8,303,2760652,9111
22005,1976,27,Private,All Industries,587,13521,179000871,13238
22007,1976,26,Total Covered,All Industries,198,4072,50196251,12327
22007,1976,27,Federal Government,All Industries,6,17,184794,10870
22007,1976,27,State Government,All Industries,8,83,727708,8767
22007,1976,27,Private,All Industries,184,3972,49283749,12407
22019,1976,26,Total Covered,All Industries,2539,43801,484233809,11055
22019,1976,27,Federal Government,All Industries,20,405,6285812,15520
22019,1976,27,State Government,All Industries,0,0,0,0
22019,1976,27,Local Government,All Industries,0,0,0,0
22019,1976,27,Private,All Industries,2496,41374,458387346,11079
22023,1976,26,Total Covered,All Industries,194,2496,27605239,11059
22023,1976,27,Federal Government,All Industries,3,9,121930,13547
22023,1976,27,State Government,All Industries,5,102,974646,9555
22023,1976,27,Private,All Industries,186,2385,26508663,11114
22045,1976,26,Total Covered,All Industries,1218,15609,149438745,9573
22045,1976,27,Federal Government,All Industries,13,102,1408541,13809
22045,1976,27,State Government,All Industries,12,251,2256927,8991
22045,1976,27,Private,All Industries,1193,15256,145773277,9555
22051,1976,26,Total Covered,All Industries,6092,98625,1037711693,10521
22051,1976,27,Federal Government,All Industries,20,753,10688466,14194
